NAME	DESCRIPTION	Parental_cell_line_rep_1	Parental_cell_line_rep_2	Parental_cell_line_rep_3	Resistant_cell_line_rep_1	Resistant_cell_line_rep_2	Resistant_cell_line_rep_3
SSX5	SSX5	6.561391663	6.665424207	6.411087227	5.250291304	4.745850035	5.103663994
SSX6	SSX6	4.636752789	4.394230339	4.596935142	4.94677468	4.489049111	4.300853109
SSX7	SSX7	4.64988501	4.656005541	4.655351829	4.157301431	4.582218961	4.39255354
SSX9	SSX9	4.520521335	4.650121038	4.649615459	5.002812387	5.101217181	5.039785104
ST13	ST13	11.97799757	11.76272129	12.03655141	11.77726678	11.86581873	11.78737131
ST14	ST14	5.035968917	5.001176309	4.786596362	4.908428417	5.310838215	5.130309266
ST18	ST18	6.221390843	5.970987729	6.249824549	4.937263154	4.709140355	5.103663994
ST20	ST20	9.206370701	9.183720661	9.307656205	8.952904784	8.997700876	8.794994369
ST3GAL1	ST3GAL1	11.77127499	11.26173846	11.68084298	11.43321775	11.56985686	11.26596655
ST3GAL2	ST3GAL2	9.774535137	9.923831941	10.01471793	10.05418605	10.00499306	10.00929506
ST3GAL3	ST3GAL3	11.5515323	11.4127377	11.6301761	11.75985337	11.75387009	11.81700344
ST3GAL4	ST3GAL4	12.10241575	11.75846973	11.73690924	11.73447559	11.92327789	11.80999397
ST3GAL5	ST3GAL5	12.53657075	12.20353662	12.2875681	11.82588796	11.93167798	11.99551155
ST3GAL6	ST3GAL6	12.92788865	12.75857448	12.9988372	12.23270138	12.24977461	12.29053271
ST5	ST5	12.23463174	12.25167355	12.38850169	12.34409774	12.47869025	12.3683015
ST6GAL1	ST6GAL1	13.41988791	13.43195176	13.51931682	13.33247716	13.11062456	13.31762682
ST6GAL2	ST6GAL2	4.57627508	4.713638908	4.911691582	4.441015108	4.420230148	4.725806155
ST6GALNAC1	ST6GALNAC1	4.968246593	4.939174462	4.925999419	4.671626183	4.84077417	4.884348404
ST6GALNAC2	ST6GALNAC2	10.14902147	10.20213464	10.12450908	9.568965122	9.768596485	9.420357241
ST6GALNAC3	ST6GALNAC3	10.76351894	10.6554853	10.88699208	8.633431185	8.625153492	8.80526902
ST6GALNAC4	ST6GALNAC4	9.613832852	9.449907693	9.743824607	9.546253541	9.536040846	9.481331613
ST6GALNAC5	ST6GALNAC5	7.122632053	6.910478224	7.506208389	6.756889602	6.686194189	6.864790211
ST6GALNAC6	ST6GALNAC6	10.1117619	9.47083657	9.837943242	10.37343514	10.45621789	10.01603095
ST7	ST7	12.81055577	12.78296084	12.94953493	12.62694496	12.72444551	12.71398291
ST7L	ST7L	10.74382588	10.87534673	10.86704702	10.38278324	10.37589663	10.44771383
ST7OT1	ST7OT1	8.699245107	8.781471521	8.696272084	8.31131961	8.20705198	8.276079596
ST7OT2	ST7OT2	6.400738338	6.5258187	6.694880193	5.669320473	5.764496678	5.575515614
ST7OT3	ST7OT3	9.317761567	9.517835132	9.272163195	8.734087114	8.813392347	9.16653086
ST7OT4	ST7OT4	9.468143806	9.989922182	9.677014857	9.951251812	9.914448603	10.35567052
ST8SIA1	ST8SIA1	12.53396445	12.69227593	12.51934139	12.49479774	12.56069842	12.65275863
ST8SIA2	ST8SIA2	9.598310118	9.758452834	9.481597642	9.046327586	9.073951282	9.112928194
ST8SIA3	ST8SIA3	6.315186404	6.449095595	6.534497434	5.516443673	5.557394334	5.714050321
ST8SIA4	ST8SIA4	7.215746184	7.227936512	6.692092375	9.555272585	9.452017655	9.464075194
ST8SIA5	ST8SIA5	5.167583397	5.28480285	5.221103725	7.007229408	7.131066117	7.083027333
ST8SIA6	ST8SIA6	10.33043152	10.54630832	10.58908931	10.13939138	10.02202061	10.24385691
STAB1	STAB1	4.217239423	4.785445059	4.930737338	4.500980887	4.942586349	4.725806155
STAB2	STAB2	5.650913784	5.485237254	5.557655155	5.169134924	4.291407278	4.934380425
STAC	STAC	6.015727896	5.575629688	6.076815597	5.011982598	4.406234079	4.944224707
STAC2	STAC2	6.217060077	6.039006887	6.081083929	6.779653391	6.843144677	6.701906985
STAC3	STAC3	4.656410487	4.685093745	4.584962501	4.547819894	4.684321883	5.039785104
STAG1	STAG1	12.10616174	12.17652872	11.94588272	12.02623082	12.09250474	12.06814232
STAG2	STAG2	12.2903935	12.23054271	12.11702616	11.93753349	11.84645831	12.01741627
STAG3	STAG3	8.894353686	9.117274505	8.823048729	8.716320409	8.845907889	8.637972286
STAG3L1	STAG3L1	10.85170548	11.05834676	10.63408498	10.84913047	10.63952861	10.97821343
STAG3L2	STAG3L2	11.89457072	12.11102451	11.89674865	11.96289258	11.92123318	12.14402682
STAG3L3	STAG3L3	11.81567526	12.16855621	11.82464058	12.00742519	11.90854283	12.14240232
STAM	STAM	12.3711902	12.23474178	12.3266261	12.2844152	12.43680005	12.3995228
STAM2	STAM2	11.11451452	11.22282377	11.08520687	11.48214989	11.30154244	11.3335603
STAMBP	STAMBP	11.54517014	11.50329642	11.77082905	11.45968259	11.3424736	11.38783786
STAMBPL1	STAMBPL1	11.99004017	12.23706619	12.23649262	12.02596001	12.06580782	11.93305844
STAP1	STAP1	6.03831129	6.214545372	6.439623138	5.357057528	5.190142931	5.594583218
STAP2	STAP2	9.543577914	9.222294566	9.800252806	8.808215236	8.677484672	8.663609343
STAR	STAR	6.212714795	5.984875315	6.183883459	6.360442614	6.604657654	6.173934845
STARD10	STARD10	9.894130125	9.932175105	10.15241161	9.200554938	9.377817961	9.335993258
STARD13	STARD13	10.43614877	10.57322947	10.52698821	11.76553249	11.72671448	12.01394495
STARD3	STARD3	8.134631536	7.852404221	8.080018029	7.729577587	7.928265664	7.70098498
STARD3NL	STARD3NL	12.69728818	12.56890192	12.76987916	12.91476699	12.89081077	12.92362186
STARD4	STARD4	9.728174817	10.10799069	9.862327401	10.15059224	10.12298854	10.09687534
STARD5	STARD5	11.71851695	11.27530019	11.41785251	10.94714105	10.77172016	10.57392593
STARD6	STARD6	5.367906229	5.518201478	5.44625623	5.25817751	5.431194363	5.411304307
STARD7	STARD7	13.67703654	13.91663422	13.73290936	13.82526789	13.6827839	13.67504198
STARD8	STARD8	8.835981644	8.500535646	8.450386479	8.485820997	8.992813948	8.888167322
STAT1	STAT1	13.34524191	13.27139586	13.46114687	13.44681432	13.35894182	13.48362901
STAT2	STAT2	12.96194391	13.090096	13.04492342	13.47530841	13.34332554	13.46330178
STAT3	STAT3	11.66024624	11.63299852	11.55305325	12.09588337	12.15634414	12.12582285
STAT4	STAT4	8.032937532	8.098503385	8.233140296	7.743549889	7.629389929	7.701846692
STAT5A	STAT5A	9.840504905	9.235664096	9.370033469	8.32575607	8.427340651	8.194425161
STAT5B	STAT5B	10.38782085	10.28051943	10.37579969	10.0424029	10.14933769	10.15160815
STAT6	STAT6	11.76952402	11.07149702	11.39070637	11.77336581	11.77471636	11.47516862
STATH	STATH	6.753449645	6.598232477	7.101187815	5.463154159	5.0076526	5.366819046
STAU1	STAU1	12.84204034	12.84475879	12.82843404	12.87287283	12.9418987	12.88842336
STAU2	STAU2	10.80730674	10.78942328	10.79911969	10.8316596	10.71893837	10.7307337
STBD1	STBD1	10.14170904	10.37154112	10.05772102	10.42919239	10.38743249	10.5394488
STC1	STC1	7.372148199	7.474674626	8.192292814	12.02893617	11.98869299	11.94789982
STC2	STC2	10.19244143	10.10845096	9.923327485	10.31148067	10.41514755	10.3883734
STEAP1	STEAP1	4.623510831	4.455588221	4.44625623	4.849382962	5.455752416	5.199288879
STEAP2	STEAP2	6.652592195	6.6461868	6.855491443	11.59244575	11.5566279	11.60210155
STEAP3	STEAP3	9.696080123	9.4070067	9.553821257	12.62354951	12.69397801	12.68384152
STEAP4	STEAP4	5.834209813	5.963988738	6.057450272	5.234395501	4.291407278	5.224398251
STGC3	STGC3	8.307597614	7.911978012	7.837312556	7.37574618	7.358363149	7.381420509
STH	STH	5.532915894	5.451474291	5.364572432	5.542266756	5.463844709	5.297335154
STIL	STIL	12.43572872	12.51704547	12.46255339	12.17461277	12.07395203	12.3768622
STIM1	STIM1	10.79678765	10.97017131	10.61194694	10.69517831	10.8550235	10.83647058
STIM2	STIM2	9.206155155	9.018335542	9.125671763	8.949119118	8.798356559	8.794994369
STIP1	STIP1	12.88637661	12.47872347	12.63845854	12.42450671	12.6728214	12.6472743
STK10	STK10	12.13796149	12.02788364	12.08537287	11.90680844	11.87584859	11.90670131
STK11	STK11	7.689814044	7.74913657	7.267723052	7.724774867	7.569309484	7.709593048
STK11IP	STK11IP	8.425824014	8.241610696	8.223519087	7.974815223	7.877493916	7.832017169
STK16	STK16	9.768590202	9.606414081	9.498849207	8.951012877	9.167877908	9.059143324
STK17A	STK17A	8.894353686	8.893281549	8.764871591	8.99730054	9.169983276	9.045391585
STK17B	STK17B	12.61013721	12.66127784	12.73027907	13.16173777	13.12635207	13.04594482
STK19	STK19	11.36574311	11.29870455	11.32401173	11.60243619	11.60604725	11.37217861
STK24	STK24	11.99572791	12.00946555	12.00579996	11.92190662	11.88083801	11.92481227
STK25	STK25	11.71948746	11.63434167	11.78127774	11.85998188	11.87410756	11.83407618
STK3	STK3	11.9112115	11.84836789	12.04118	11.94546333	12.05358832	12.03250772
STK31	STK31	7.994335979	8.037663164	8.428360173	6.422136351	6.022804726	6.348656006
STK32A	STK32A	11.72491873	11.83566428	11.87486611	10.93367207	11.05053128	10.90416229
STK32B	STK32B	11.34500719	11.20336277	11.2577414	10.94840424	11.10833171	10.86028117
STK32C	STK32C	5.351540927	5.481897471	5.388878339	5.963391159	6.241598545	5.898635037
STK33	STK33	6.687613024	6.740901043	6.797012978	6.124667571	6.19743695	6.109583951
STK35	STK35	11.05778125	11.07658791	10.96664964	10.91521501	10.9004979	10.86231391
STK36	STK36	12.31142884	12.42204394	12.23577492	12.6250025	12.65484599	12.72415275
STK38	STK38	11.64198069	12.07865409	11.60459956	11.79522895	11.90284717	12.01691055
STK38L	STK38L	8.955267389	9.064073101	9.093021347	8.943901708	8.979373918	8.806886442
STK39	STK39	9.775424966	9.677211712	9.732676223	11.62600574	11.73683963	11.6895131
STK4	STK4	12.20790115	12.07154054	12.15139715	12.29648362	12.33241734	12.42760878
STK40	STK40	12.22222137	12.18819877	12.03833603	12.35699851	12.2920814	12.09599954
STMN1	STMN1	11.87626056	11.98714123	11.92800013	11.59785811	11.38248707	11.47771958
STMN2	STMN2	8.223559216	7.724957324	8.352264173	6.288621091	6.008376333	6.455458958
STMN3	STMN3	9.566280939	9.66580298	9.938697461	10.33045206	10.32660193	10.12861578
STMN4	STMN4	5.351540927	5.01974366	5.456149035	4.616242582	4.709140355	4.954015674
STOM	STOM	12.43123604	12.73136506	12.47093844	12.23768204	12.0875118	12.31856578
STOML1	STOML1	8.324920784	8.077776794	8.286788759	7.972968249	8.043751905	7.93812013
STOML2	STOML2	12.9808178	13.09462887	12.92165501	12.987601	12.99685289	12.9685298
STOML3	STOML3	6.188552027	6.296919739	6.62058641	5.160784955	5.049823938	5.613342934
STON1	STON1	8.339588454	8.796305786	8.330916878	7.716355317	7.561039265	7.923722232
STON1-GTF2A1L	STON1-GTF2A1L	10.7734713	10.84761148	10.9098181	10.0936529	10.27946732	10.15074424
STON2	STON2	6.110894735	6.384599072	5.658211483	6.801977508	6.956567056	6.816775618
STOX1	STOX1	5.558042536	5.481897471	5.266786541	5.250291304	5.209296284	5.281431312
STOX2	STOX2	10.23739539	10.16476801	10.21018428	10.46506004	10.43082931	10.13971881
STRA13	STRA13	11.76915727	11.73184731	11.81482276	11.70936495	11.8694671	11.67437159
STRA6	STRA6	4.880542917	4.987096321	4.596935142	5.622560313	5.534612406	5.516417856
STRA8	STRA8	4.340652993	4.323117136	4.399171094	4.016849339	4.392159605	3.848669984
STRADA	STRADA	11.94172328	11.89995069	11.94474866	11.95007215	11.95725999	11.98561715
STRADB	STRADB	13.19261235	13.2422667	13.02193425	12.52642255	12.57286861	12.68361251
STRAP	STRAP	12.70423158	12.69529151	12.59051688	12.7345178	12.53852989	12.69844627
STRBP	STRBP	11.63676395	11.5656776	11.40349142	10.59335856	10.53275669	10.87561639
STRC	STRC	6.549726719	6.337989011	6.966937979	6.617478435	6.499843879	6.469399369
STRN	STRN	10.08394629	10.18893411	10.17092653	10.11230038	10.11970736	10.05611774
STRN3	STRN3	9.861859673	10.08189102	9.846744023	10.2439843	10.12160129	10.46901942
STRN4	STRN4	11.25847025	11.26095983	11.1028287	11.32624222	11.30143289	11.29480436
STS	STS	9.976960063	10.07086323	9.923327485	9.699803381	9.750373206	9.981237266
STS-1	STS-1	10.89662618	10.96963359	10.79352203	12.78420715	12.71512681	12.64110912
STT3A	STT3A	13.04704296	13.19111314	13.17956703	13.07670256	13.16854551	13.1871484
STT3B	STT3B	11.61878538	11.85385861	11.68185332	11.75402967	11.86316985	11.5970216
STUB1	STUB1	10.78525195	10.49796838	10.67569246	10.90413339	10.90780454	10.51733455
STX10	STX10	9.849024105	9.56555483	9.817783122	9.691371141	9.735895938	9.680082348
STX11	STX11	7.796401677	7.747967546	7.844862656	7.376571502	7.366908353	7.2116415
STX12	STX12	11.00637895	10.92108716	11.09954507	11.03159028	10.8756202	10.87352366
STX16	STX16	12.07010828	11.86969195	11.88642059	12.08980565	12.19790975	12.01644079
STX17	STX17	9.814962691	10.29997547	9.820178962	9.783905804	9.801219062	9.974765582
STX18	STX18	8.425444558	7.737987864	7.87036472	7.517971746	7.576711255	7.297503045
STX19	STX19	7.920183716	7.860471066	8.096978636	6.907566437	6.664516743	6.811452741
STX1A	STX1A	7.703893369	7.847539959	7.584210901	10.51069765	10.55007133	10.57477341
STX1B	STX1B	6.261826537	6.602536406	6.081083929	6.922918368	6.884080956	6.9620166
STX2	STX2	10.63444404	10.80592775	10.68536203	11.04323179	11.06487965	11.2383364
STX3	STX3	12.31973511	12.36726609	12.32240704	11.83830466	12.07366079	11.8135236
STX4	STX4	8.280749563	7.96003814	8.330468767	8.851257246	8.975219177	8.635332038
STX5	STX5	12.33733075	12.33537638	12.44221782	12.69300341	12.55876878	12.61975389
STX6	STX6	12.53998285	12.51966857	12.33016061	12.37922754	12.17219792	12.31075039
STX7	STX7	13.00814501	13.29527135	13.10809969	12.30987139	12.45243976	12.48136865
STX8	STX8	10.72846229	10.80995259	11.04644195	10.79129286	10.72699925	10.67368945
STXBP1	STXBP1	11.75683749	11.74483748	11.97885343	11.81218872	11.72593588	11.52849611
STXBP2	STXBP2	9.73883087	9.714765173	9.664625055	9.382651921	9.432273367	9.233278137
STXBP3	STXBP3	12.33160894	12.28012189	12.30018094	12.33069655	12.21605839	12.13541975
STXBP5	STXBP5	11.61552536	11.75032962	11.63281349	11.98468532	11.7884517	11.89591523
STXBP5L	STXBP5L	5.359746806	5.292470983	5.475733431	4.757257381	4.461752134	5.216073556
STXBP6	STXBP6	12.15436556	12.20479774	12.19518763	11.76613966	11.70766464	11.6646799
STYK1	STYK1	8.027272928	8.013090164	7.849874194	9.053069246	9.173953316	9.258455607
STYX	STYX	11.27650339	11.3966551	11.3625466	11.65994682	11.77515249	11.88512869
STYXL1	STYXL1	11.64908436	11.78203489	11.75668141	11.87429383	11.85624538	11.99869742
SUB1	SUB1	12.12267574	12.16563806	12.15794688	12.3352686	12.29121639	12.31815394
SUCLA2	SUCLA2	12.51624062	12.59103075	12.63106335	12.55577208	12.6899625	12.66187676
SUCLG1	SUCLG1	13.78116109	13.61816091	13.77467383	13.53394546	13.30833652	13.56187293
SUCLG2	SUCLG2	11.41095992	11.49317928	11.35463508	11.56943789	11.49075514	11.57477287
SUCNR1	SUCNR1	8.113578173	8.253998299	8.262094845	6.522139726	6.613746751	6.595207112
SUDS3	SUDS3	7.27824393	7.249704346	6.769507291	7.19527439	7.124517622	7.021670777
SUFU	SUFU	5.218037373	5.221935975	5.292781749	6.45052252	6.283065821	6.232752277
SUGT1	SUGT1	11.65540384	11.92786031	11.72604782	11.81876167	11.87058215	11.98269868
SUGT1L1	SUGT1L1	5.095896827	5.185329574	5.137503524	5.808338142	5.601783241	5.860730383
SULF1	SULF1	6.576234049	6.499713842	6.687900522	9.736006336	9.601841571	9.734065942
SULF2	SULF2	7.31611301	7.652723441	7.824004051	6.609093129	6.758519853	6.554106309
SULT1A1	SULT1A1	7.749714338	7.822941394	7.921840937	7.23552113	7.282828089	7.065923846
SULT1A2	SULT1A2	4.656410487	4.752724882	4.700439718	4.767709938	5.218791806	4.914530679
SULT1A3	SULT1A3	8.958859817	9.035256941	8.772149591	9.80419826	9.786117631	9.851739353
SULT1A4	SULT1A4	9.100658373	9.3176351	9.042753761	10.1196262	10.36011811	10.01656859
SULT1B1	SULT1B1	5.613827119	5.672144152	6.055282436	5.378943551	5.431194363	5.199288879
SULT1C2	SULT1C2	6.321203672	6.674935933	6.51412226	5.99204619	5.993695722	5.998956647
SULT1C3	SULT1C3	7.496221584	7.268557212	7.899054756	5.832934974	5.758169092	5.875139558
SULT1C4	SULT1C4	6.048224856	6.284158374	6.112700133	5.38616343	5.511430905	5.884614746
SULT1E1	SULT1E1	5.953536386	5.901725784	6.112700133	5.703121135	5.209296284	5.673710339
SULT2A1	SULT2A1	5.924020297	5.794527103	5.855491443	6.256206079	6.170339459	5.52980054
SULT2B1	SULT2B1	5.929436179	5.712305989	5.799605422	6.43854467	6.441565484	6.391167907
SULT4A1	SULT4A1	4.799478276	4.904687583	4.64385619	5.312249157	5.170771248	4.612644645
SULT6B1	SULT6B1	4.930492576	5.074083472	4.981852653	5.226385471	5.161002808	5.297335154
SUMF1	SUMF1	11.65319737	11.63568358	11.54766575	11.91157781	12.05424434	11.97033276
SUMF2	SUMF2	14.01755525	13.93214559	13.99029901	13.90272627	13.6305419	13.95433007
SUMO1	SUMO1	12.96667257	13.0422905	13.00495778	13.1502633	12.93217242	13.09640247
SUMO1P1	SUMO1P1	5.561595435	5.531171079	5.5360529	5.083648741	5.439427482	5.207703848
SUMO1P3	SUMO1P3	6.769034395	6.727976608	6.630813152	7.037287254	7.107012043	6.88969645
SUMO2	SUMO2	13.02496254	13.05667477	13.04391587	13.15430917	13.17685878	13.10876003
SUMO3	SUMO3	13.08510383	12.94879649	12.95900575	12.71945417	12.70728424	12.78890824
SUMO4	SUMO4	9.80509672	9.779794432	9.917222879	10.00136107	10.10471909	9.939467925
SUNC1	SUNC1	8.136528475	8.217303853	8.241744865	7.208467902	7.283218482	7.198582938
SUOX	SUOX	12.15199339	12.25668948	12.28184311	12.28472663	12.25275744	12.38708614
SUPT16H	SUPT16H	12.58363848	12.74953442	12.654278	12.41015106	12.42909519	12.47725818
SUPT3H	SUPT3H	9.951102313	9.97776105	10.20322563	9.587218962	9.486346542	9.50118574
SUPT4H1	SUPT4H1	12.46633749	12.28012189	12.35455244	12.44217595	12.31582283	12.50615339
SUPT5H	SUPT5H	12.27082913	11.99538792	12.07741659	12.156226	12.17814827	12.03924867
SUPT6H	SUPT6H	9.437110412	9.582469514	9.339627348	9.341128417	9.674996676	9.427881034
SUPT7L	SUPT7L	8.216897704	8.547799799	8.055282436	7.939881272	8.00919879	7.901174036
SUPV3L1	SUPV3L1	10.14572319	10.25284237	10.28609566	9.916354529	10.13190997	10.19493103
SURF1	SURF1	12.13556206	11.88422419	12.10430389	11.89577922	11.90175631	11.94990524
SURF2	SURF2	9.199240784	8.986011035	8.880195729	8.196847212	8.361274299	8.197661258
SURF4	SURF4	12.11686138	11.83781435	12.04234338	12.60212107	12.50898704	12.27461582
SURF6	SURF6	11.79756741	11.87330178	11.76067837	11.7904208	11.77697491	11.83313513
SUSD1	SUSD1	7.94299816	7.521563884	7.695576306	7.333017414	7.311899238	7.35603518
SUSD2	SUSD2	7.073888342	7.099619596	7.130313146	7.092748785	7.016198483	7.082032048
SUSD3	SUSD3	5.005087725	4.929402103	5.057450272	5.250291304	5.63760479	5.165171351
SUSD4	SUSD4	4.300537557	4.401167825	4.472487771	4.937263154	4.709140355	5.049059434
SUV39H1	SUV39H1	11.00835682	11.03750863	11.05860061	10.95554253	10.91176759	10.90165139
SUV39H2	SUV39H2	7.326080266	7.46741747	7.325530332	7.203115447	7.139979059	7.213437605
SUV420H1	SUV420H1	12.65362824	12.59181727	12.4998708	12.6958556	12.39185666	12.64640523
SUV420H2	SUV420H2	5.162910221	5.078522464	4.902073579	5.616576001	5.699491802	5.575515614
SUZ12	SUZ12	12.5028267	12.49201925	12.45866293	12.35160344	12.31941416	12.42520449
SV2A	SV2A	10.20408269	10.19079517	10.12554262	8.835759104	8.795791995	9.041580165
SV2B	SV2B	7.34043726	7.325939887	7.518062976	6.756889602	6.71796632	6.698357364
SV2C	SV2C	6.122609417	6.329170709	5.916476644	5.312249157	4.975394285	5.207703848
SVEP1	SVEP1	5.822543789	5.802477532	5.981852653	6.874165731	7.009758647	6.879320324
SVIL	SVIL	12.31198782	12.2201078	12.20567109	12.62090802	12.61962786	12.47691512
SVIP	SVIP	10.04839589	9.944166682	9.900715891	10.68304251	10.85532307	10.88742152
SVOP	SVOP	5.637543081	5.807751569	5.392317423	5.610560236	5.616237726	5.058283703
SVOPL	SVOPL	5.650913784	5.686625027	5.529820947	5.09239887	5.070555474	5.112593781
SWAP70	SWAP70	13.14462351	13.24869081	13.21051915	12.57921455	12.62170209	12.64438321
SYAP1	SYAP1	12.15866292	11.99565862	12.0137065	11.9044915	12.08776826	12.00275215
SYCE1	SYCE1	5.419841562	5.135037376	5.240314329	5.622560313	5.825725888	5.673710339
SYCE1L	SYCE1L	6.370283149	6.293286395	6.102238194	6.737843235	6.829507931	6.790344818
SYCE2	SYCE2	5.942879487	5.778482491	5.472487771	6.079436764	5.883357728	6.300127856
SYCN	SYCN	4.968246593	5.498516873	4.972692654	4.993594216	4.721445609	4.736784679
SYCP1	SYCP1	7.980490531	8.073683257	8.745842363	6.420049141	6.730220025	6.670078704
SYCP2	SYCP2	9.500678234	9.561699864	9.588714636	9.853131023	9.992604962	10.07021044
SYCP2L	SYCP2L	5.801878918	5.553579424	5.686500527	5.218333731	4.99696035	5.273414881
SYCP3	SYCP3	6.020780125	6.080335267	5.727920455	5.463154159	5.877750806	5.930477122
SYDE1	SYDE1	11.12458849	10.96902843	11.1015818	11.15764657	11.06073931	10.89478248
SYF2	SYF2	12.56523559	12.69120641	12.48200119	12.51191856	12.61233366	12.68903034
SYK	SYK	5.586215061	5.836390933	5.495055528	5.48339834	5.471890538	5.454373492
SYMPK	SYMPK	9.389518265	9.793636847	9.430452552	9.513352025	9.467996979	9.604425775
SYN1	SYN1	5.854382195	5.966325861	5.862947248	7.094986877	7.093306071	6.930063778
SYN2	SYN2	5.961472915	5.815623651	6.055282436	6.737843235	6.786962023	6.764013497
SYN3	SYN3	7.582154847	7.302136517	7.344295908	7.220786778	7.283218482	7.276239469
SYNC	SYNC	9.82591804	9.667459265	9.450386479	10.63902456	10.57368436	10.59209218
SYNC1	SYNC1	11.04352762	11.08503559	10.95978464	11.62261712	11.65820407	11.66050026
SYNCRIP	SYNCRIP	11.64407102	11.72726122	11.59763359	11.68902971	11.80854616	11.73770211
SYNE1	SYNE1	9.91261731	9.996461986	9.793765857	10.54529769	10.32583827	10.64102374
SYNE2	SYNE2	11.00521832	11.0196447	10.96981819	10.16264698	10.28352176	10.07072999
SYNGAP1	SYNGAP1	7.842015986	8.344363184	7.62935662	7.794574166	7.892429616	8.180350006
SYNGR1	SYNGR1	9.746700637	9.658252809	9.822570831	7.918104558	7.750813904	8.034463001
SYNGR2	SYNGR2	6.910091068	7.132220219	6.894817763	7.107852011	7.16385704	7.089466041
SYNGR3	SYNGR3	5.02060709	4.934296288	4.897240426	6.33177815	6.248690872	6.358380883
SYNGR4	SYNGR4	5.158222284	5.249779203	5.224966365	5.349686079	5.301867439	4.92448252
SYNJ1	SYNJ1	11.73196152	11.91861618	11.58500946	11.55061856	11.61628297	11.65104119
SYNJ2	SYNJ2	9.255952513	9.387171144	9.219894527	10.34276506	10.13466293	10.34577937
SYNJ2BP	SYNJ2BP	10.01435096	9.706854145	10.15291858	9.751173441	9.883581167	9.641158393
SYNM	SYNM	10.2208254	10.42186339	10.19979502	10.83906394	10.85164893	11.06232983
SYNPO	SYNPO	5.158222284	5.074083472	4.958842675	5.281591917	5.265469178	5.581905981
SYNPO2	SYNPO2	5.550909477	5.001176309	5.300123725	5.592322701	5.594492439	5.305223031
SYNPO2L	SYNPO2L	9.921579631	10.00652938	10.03919324	8.891918419	9.079612808	8.624736797
SYNPR	SYNPR	5.411973077	5.345024358	5.485426827	4.714892844	4.595233443	5.094685817
SYP	SYP	7.68440859	7.824044625	6.986410935	7.552038547	7.377549009	7.5380962
SYPL1	SYPL1	13.45659684	13.58151248	13.46204209	13.31030702	13.40674973	13.45448465
SYPL2	SYPL2	5.518352716	5.759516518	5.452858965	5.393345898	5.380791169	5.313068519
SYS1	SYS1	11.4999382	11.3527488	11.49785184	11.70784957	11.49838146	11.59798141
SYT1	SYT1	6.053153653	5.807751569	6.307428525	10.13500731	10.21448995	10.28757547
SYT10	SYT10	5.071216429	5.253713192	5.026800059	4.888952338	4.852342655	4.418104905
SYT11	SYT11	12.54640318	12.59641548	12.4557125	12.676352	12.55837324	12.60788452
SYT12	SYT12	5.507330345	5.406329422	5.100136671	5.735867533	5.85497999	5.870362883
SYT13	SYT13	7.386846826	7.605261407	7.62058641	7.466727569	7.320621197	7.35470159
SYT14	SYT14	5.862934574	6.021209145	6.390598906	6.76463163	6.820416105	6.680134808
SYT14L	SYT14L	6.889786753	6.619609557	7.138527801	5.69756171	5.151178911	5.800637941
SYT15	SYT15	9.044372576	9.088832299	9.213347282	9.458401641	9.292132983	9.725057369
SYT16	SYT16	4.781542282	4.661867546	4.711494907	5.011982598	4.863846322	5.094685817
SYT17	SYT17	4.994652515	4.953713874	5.091699834	5.002812387	4.84077417	4.517524373
SYT2	SYT2	5.415912737	5.205780785	5.364572432	5.490076442	5.64464406	5.489214543
SYT3	SYT3	5.547329237	5.399253598	5.321928095	6.093655262	5.725958547	5.769058598
SYT4	SYT4	6.546374155	6.271270581	6.672425342	5.496719855	4.817441334	5.447291744
SYT5	SYT5	4.880542917	4.838453888	4.705977902	4.9180903	4.633842415	4.983071744
SYT6	SYT6	7.713854057	7.337273976	7.388017285	6.863316457	6.961064975	6.888964163
SYT7	SYT7	7.306065404	7.36753937	7.23935985	6.769390855	6.839309337	6.552450278
SYT8	SYT8	4.5486411	4.210057833	4.371558863	4.582302934	4.349461528	4.529645268
SYT9	SYT9	7.221648196	7.335660979	7.284477118	6.663341137	6.638213914	6.61153462
SYTL1	SYTL1	4.275988155	4.758227482	4.626439137	4.379431897	4.392159605	4.443374294
SYTL2	SYTL2	11.9859086	12.0099347	12.17548718	11.14371886	11.24957139	11.13767188
SYTL3	SYTL3	7.492278842	6.30955707	6.74819285	8.187361646	8.302971517	7.692788789
SYTL4	SYTL4	9.823761711	10.02490887	9.94383344	11.12029888	10.98147517	11.0621242
SYTL5	SYTL5	6.020780125	5.935615844	6.238404739	5.875578885	5.455752416	6.050554025
SYVN1	SYVN1	10.78879239	10.69110783	10.76702573	11.01456269	11.25218093	11.09010648
T	T	5.186130143	5.345024358	5.255500733	5.057123345	4.964519815	4.811975775
T-SP1	T-SP1	5.081137346	5.109224654	5.06608919	5.32734066	5.6090316	5.305223031
TAAR1	TAAR1	6.822787583	6.810963371	6.911691582	6.754929062	6.873929557	6.834851255
TAAR2	TAAR2	6.491498129	6.145090425	6.693486957	5.803339194	5.389312516	5.523127289
TAAR3	TAAR3	5.937518582	5.717947058	6.087462841	5.109763101	5.542250482	5.320871847
TAAR5	TAAR5	5.153519502	5.074083472	5.061776198	4.908428417	4.942586349	5.281431312
TAAR6	TAAR6	6.058063972	6.005436242	6.43629512	5.185705235	5.190142931	5.516417856
